Thực tế,Dự đoán
-26.0,-15.408148
15.0,10.628183
-10.0,-6.009664
-11.0,-8.380249
-17.0,-10.867873
-19.0,-8.1765585
-9.0,-7.781718
-2.0,-14.056787
-27.0,-22.561855
-10.0,-15.69509
2.0,1.3331143
-16.0,-14.623519
-15.0,-12.572635
-17.0,-11.79698
-14.0,-11.35605
-12.0,-10.244171
-25.0,-16.83918
-8.0,-8.413245
-8.0,-4.591641
-19.0,-15.16573
8.0,4.886724
-11.0,-9.0233755
-2.0,-11.178469
-2.0,-8.63215
22.0,12.399978
-1.0,-0.09819217
-19.0,-12.99661
-21.0,-18.038795
-5.0,-0.98645574
-10.0,-16.824694
-17.0,-23.676723
5.0,7.6602993
-1.0,-3.6869345
-7.0,2.0119991
98.0,92.573845
-9.0,0.37678367
-7.0,-6.535855
-19.0,-16.653938
-25.0,-9.278254
20.0,2.5036213
5.0,10.945626
-4.0,-21.10633
-6.0,-2.55048
-10.0,-11.630115
0.0,-3.1191573
69.0,73.39738
-1.0,1.2248129
-12.0,-17.216936
226.0,244.85846
-9.0,-11.398714
-21.0,-11.423082
-15.0,-10.216008
54.0,61.78487
-3.0,-9.590927
27.0,-4.7357674
-8.0,-4.965464
7.0,3.7747905
23.0,29.463865
-22.0,-20.471575
-4.0,-7.5885024
-16.0,-16.477516
-7.0,-15.330472
97.0,105.53269
-12.0,-5.086246
-28.0,-19.687138
24.0,17.48122
-1.0,-5.6635447
0.0,-6.4899178
-8.0,-16.087324
6.0,-12.188898
11.0,-8.148976
-8.0,-3.7279992
18.0,16.482513
-9.0,-5.095136
-19.0,-10.147475
9.0,-5.280379
0.0,2.7653453
125.0,138.90533
0.0,-0.29811755
0.0,1.0019166
10.0,7.876745
-13.0,-13.56061
2.0,8.087348
-11.0,-4.9306273
-17.0,-8.246223
5.0,2.4900157
-3.0,-5.1584735
1.0,-7.185293
53.0,50.01801
-9.0,-7.388825
-16.0,-8.591599
10.0,14.770737
9.0,11.188077
-19.0,-14.797001
2.0,1.3217882
-9.0,-8.790556
-9.0,-7.427914
-28.0,-15.364044
2.0,-0.5588124
-6.0,4.8735995
-11.0,-15.278087
-5.0,-10.516548
-7.0,-3.8663647
15.0,15.63986
13.0,16.7581
11.0,-16.313475
-26.0,-18.928709
-3.0,-27.150084
-10.0,-17.392366
-12.0,-16.034466
28.0,-2.5887823
-17.0,-16.938276
-21.0,-16.725405
-11.0,-11.721255
22.0,32.59333
-31.0,-25.232597
-16.0,-16.443462
4.0,9.4250555
21.0,17.754658
-6.0,0.47082233
49.0,40.11131
-12.0,-15.749383
30.0,-11.940883
48.0,53.138214
37.0,24.169142
42.0,44.539886
-9.0,-6.210313
1.0,-19.004646
-5.0,-10.572517
-22.0,-10.423064
-2.0,-0.93433523
8.0,-0.8987871
-21.0,-24.126886
-9.0,-12.623933
45.0,70.125916
-9.0,-22.187416
-29.0,-20.760588
-16.0,-17.101765
-33.0,-14.246605
-17.0,-10.041466
-20.0,-25.207216
27.0,18.917997
8.0,7.5349994
198.0,182.85164
97.0,91.68844
-5.0,15.09951
36.0,35.388855
20.0,9.0529585
-16.0,-15.898634
-13.0,-7.153271
58.0,46.914265
108.0,96.56031
-2.0,2.2127147
-23.0,-10.723485
-12.0,-12.710825
-15.0,-13.277704
0.0,-8.935264
-25.0,-10.280902
-23.0,-16.685356
3.0,-3.863345
42.0,49.784492
-18.0,-13.9442005
-3.0,-1.4058175
-13.0,-7.4910426
8.0,5.6553164
-6.0,-6.9317064
-14.0,-18.05448
-11.0,-3.5693002
-18.0,-8.641895
-28.0,-22.332935
-2.0,12.480576
-14.0,-13.626048
-14.0,-10.378767
32.0,2.5986366
-15.0,-7.3311057
-5.0,-4.2195816
2.0,0.645613
-18.0,-14.910296
-19.0,-13.695409
4.0,13.249518
-16.0,-4.220126
-19.0,0.22561562
-8.0,-22.067606
3.0,3.9543653
-16.0,-13.32911
409.0,351.61746
-14.0,-14.081205
0.0,-3.1874146
42.0,42.266514
-27.0,-23.639132
12.0,22.678892
-13.0,-15.822489
9.0,13.49022
48.0,56.368362
-11.0,-12.718193
-3.0,-12.50158
0.0,-11.3628235
68.0,83.48149
-14.0,-13.98592
-19.0,-7.47431
-31.0,-20.399023
13.0,1.4256382
-12.0,-11.843873
19.0,-11.106884
1.0,-7.5084105
-20.0,-21.335424
-21.0,-10.846192
-12.0,-20.498558
-8.0,-13.940285
-6.0,-8.805966
-15.0,-8.810923
39.0,19.0808
-16.0,-15.634444
1.0,-7.0386224
6.0,3.4427664
-11.0,-9.930939
3.0,-9.095039
71.0,56.361897
-12.0,-13.637303
-16.0,-13.914971
-16.0,-6.8260627
-12.0,-7.7442474
-3.0,-6.290155
1.0,-1.6219503
-10.0,-10.885511
34.0,30.970377
-21.0,-11.850791
48.0,48.40821
-23.0,-14.412327
-9.0,-8.061743
-21.0,-17.864412
-23.0,-20.0352
-23.0,-17.113436
-29.0,-23.624044
-5.0,-7.1207557
1.0,-5.993974
-33.0,-24.75578
43.0,39.69862
-10.0,-7.43821
-24.0,-16.063812
-14.0,-11.438656
-5.0,-6.925073
-10.0,-11.530709
-19.0,-21.47166
-16.0,-10.448364
-9.0,-16.2875
35.0,26.03132
-5.0,-11.784721
-6.0,-14.107483
13.0,0.80790144
86.0,78.771126
4.0,6.2456264
4.0,-6.5230393
-5.0,-1.225047
-19.0,-15.911042
-9.0,-8.19946
45.0,48.088165
5.0,16.18905
9.0,11.14684
-33.0,-16.179323
-11.0,-17.775404
-18.0,-15.830109
-12.0,-4.097662
16.0,11.032914
38.0,32.404594
24.0,8.618906
17.0,11.792808
-18.0,-11.500313
19.0,9.219358
26.0,22.240677
-26.0,-22.630177
-18.0,-19.20275
-11.0,-3.394341
-2.0,-7.4894514
-14.0,0.8087653
-15.0,-10.447811
-28.0,-10.203835
28.0,17.272259
-25.0,-10.784926
-16.0,-1.2802922
-14.0,-9.850809
-2.0,-1.9567299
-16.0,-8.252056
-6.0,-15.58129
53.0,52.90185
1.0,-4.2549586
0.0,-3.9666767
-23.0,-11.072945
20.0,21.470718
-9.0,-11.084247
-10.0,-12.472827
-11.0,-18.752895
91.0,72.33087
123.0,107.43514
-23.0,-12.268484
-14.0,-7.3804874
-1.0,-5.212435
-6.0,-7.90137
-7.0,-15.595555
19.0,15.351364
-21.0,-14.19913
7.0,-11.200272
-4.0,-11.774887
-13.0,-18.505146
-12.0,-11.703126
-6.0,-13.508112
-24.0,-10.546
21.0,13.54863
16.0,3.7089708
-25.0,-9.817313
-1.0,-4.3332195
35.0,40.847042
-5.0,-7.3285203
-21.0,-13.589344
-26.0,-11.850937
-18.0,-14.69322
-25.0,-10.96968
-20.0,-9.344833
-2.0,-7.2332163
-15.0,-8.229076
-20.0,-13.351079
-9.0,-9.5074215
21.0,-10.158752
36.0,32.653267
-7.0,-5.732213
-12.0,-10.87862
0.0,7.307601
-1.0,-0.114526644
-15.0,-16.140978
-16.0,-13.662579
-10.0,-20.035137
-5.0,-5.4388285
-30.0,-18.249178
37.0,29.47296
-21.0,-6.401374
14.0,-4.1998124
-14.0,-21.969624
65.0,68.028244
-15.0,-8.793185
-23.0,-17.63511
-17.0,-21.187292
-2.0,14.533556
-2.0,-0.80678606
-7.0,-5.993862
-19.0,-14.625306
-16.0,-13.3084755
46.0,43.042778
18.0,16.294853
1.0,-4.4462147
3.0,6.301333
7.0,2.330017
143.0,109.26464
16.0,17.968
-35.0,-14.530405
-4.0,-11.459059
-14.0,-14.052111
-19.0,-17.130653
37.0,37.615276
-18.0,-8.4884615
-28.0,-23.383377
62.0,67.59899
-24.0,-8.902663
26.0,14.875815
113.0,119.937706
6.0,-1.4578037
-12.0,-12.393982
6.0,5.191552
-14.0,-13.55281
22.0,-4.1868076
1.0,-25.787355
-8.0,-3.9715214
-12.0,-6.238529
-14.0,-14.957462
97.0,95.905235
-5.0,-9.550676
-33.0,-18.625599
-15.0,-15.105198
-10.0,-4.9034796
53.0,60.044376
176.0,148.48761
-9.0,-13.092474
-33.0,-10.688837
-8.0,-10.257716
-28.0,-17.306726
-5.0,-16.605015
-4.0,-20.440845
176.0,164.05011
24.0,9.057607
-10.0,-6.7892547
-14.0,-12.819275
40.0,18.162363
11.0,-18.815777
-10.0,-13.090452
-8.0,-1.8476913
-18.0,-12.509169
26.0,35.00947
-24.0,-23.658527
-11.0,-8.793328
-23.0,-17.481468
-5.0,-5.0749846
-6.0,8.621084
-25.0,-10.442339
-4.0,-8.939264
-5.0,-6.9181557
-20.0,-6.6312995
-29.0,-15.278623
-14.0,-11.617911
-15.0,-21.046757
-31.0,-20.671913
-6.0,-7.2455993
-21.0,-14.877255
-1.0,-13.83645
-1.0,-9.232956
0.0,-13.611504
-13.0,-13.364575
-10.0,-12.068721
-3.0,-6.753117
-11.0,-6.488249
-13.0,-11.739651
2.0,-0.7608885
86.0,93.51482
5.0,13.6176
14.0,6.498388
61.0,62.811462
-9.0,-10.033794
-17.0,-20.40962
12.0,8.312998
12.0,6.022883
-16.0,-18.970625
48.0,36.238216
138.0,129.04984
-14.0,-5.7335496
-23.0,-17.081442
-11.0,-14.691372
-16.0,-13.781371
-4.0,-8.054896
-10.0,-18.886541
-2.0,-11.439636
127.0,130.40154
-23.0,-17.72984
-12.0,-7.979686
-5.0,-7.171109
-9.0,-16.083998
-23.0,-11.533554
-6.0,-5.3184404
19.0,32.07352
-7.0,-6.236308
-16.0,-6.7042236
-7.0,-17.432137
-10.0,-9.064234
142.0,155.28839
-6.0,-16.741276
21.0,38.173843
-3.0,-6.458214
-14.0,-13.429569
3.0,-12.041925
0.0,0.52931315
185.0,180.83609
-5.0,-11.53652
12.0,10.770454
0.0,11.732659
0.0,-10.306834
-8.0,-15.479805
-25.0,-21.898407
-25.0,-12.37397
-13.0,-8.476055
82.0,75.11484
-7.0,-9.142214
-1.0,-7.6471305
39.0,28.021042
-11.0,-13.757263
-31.0,-19.744135
-31.0,-22.470879
-15.0,-13.713767
-3.0,-3.054799
219.0,237.3443
16.0,-2.723897
-2.0,1.9557606
31.0,26.759195
89.0,101.40052
-9.0,-8.843151
-22.0,-13.086079
119.0,120.8685
-17.0,-11.355651
28.0,19.133251
18.0,8.399676
-17.0,-8.878245
-12.0,-17.246828
6.0,9.286579
-21.0,-16.64395
-27.0,-20.3488
22.0,7.2737355
-18.0,-15.32725
-14.0,-8.622608
15.0,17.299837
-22.0,-19.948235
275.0,232.73647
51.0,56.752453
-8.0,-10.114644
-24.0,-12.886698
-22.0,-13.06453
-9.0,-9.173383
60.0,65.83361
-10.0,-12.7710085
12.0,9.7553625
-22.0,-22.521568
-26.0,-17.685026
-4.0,-9.362936
-28.0,-14.854477
99.0,108.4356
1.0,-2.9060163
-6.0,-10.448626
-23.0,-13.89189
10.0,5.2318935
-3.0,-5.4066873
0.0,-3.9785156
-20.0,-23.719036
7.0,25.927277
-12.0,-9.334836
-15.0,-17.73928
0.0,0.44939524
-7.0,-6.326542
-16.0,-9.872196
-6.0,-21.546467
-1.0,-4.5661273
-3.0,-4.8059487
8.0,1.2299858
18.0,16.202032
-20.0,-13.49141
-3.0,0.6816586
-19.0,-10.030888
41.0,32.535835
-13.0,2.34362
31.0,32.30784
0.0,0.24225803
-16.0,-13.500277
-18.0,-14.574868
-22.0,-13.544762
-14.0,-13.951455
21.0,14.487905
-20.0,-17.71737
-17.0,-18.276752
-20.0,-14.624296
-13.0,-16.091614
-13.0,-19.226936
-9.0,-15.210788
19.0,-7.782741
-20.0,-12.362809
-5.0,-14.163484
-15.0,-9.621882
-22.0,-14.288134
-1.0,-3.4937193
-7.0,-10.020331
-4.0,-6.4159174
-15.0,-10.632916
203.0,214.28424
116.0,99.73389
23.0,13.895656
-8.0,-5.6241055
-13.0,-15.569936
49.0,17.176516
26.0,14.927297
-8.0,3.5157166
125.0,109.617905
26.0,33.300655
-8.0,-17.114376
22.0,15.03307
1.0,-3.842726
-10.0,-12.119356
-39.0,-12.681151
393.0,448.76053
-30.0,-18.357471
-17.0,-17.322405
8.0,-1.5529282
-15.0,-13.576184
-10.0,-18.424221
-17.0,-14.877098
30.0,27.623579
-2.0,-10.56448
-6.0,-8.315495
-20.0,-13.328826
-7.0,-7.3843884
-12.0,-9.218096
-10.0,-12.41088
23.0,11.942044
-8.0,-15.268029
-2.0,-2.2144992
-12.0,-26.281677
-10.0,-3.8356848
-9.0,-14.439936
-26.0,-14.40032
-12.0,-11.897541
12.0,-3.5988111
-13.0,-12.776214
-15.0,-11.220789
-34.0,-26.358597
-15.0,-12.225313
-16.0,-4.3926864
-14.0,-7.4051824
-22.0,-19.16729
26.0,22.000393
5.0,-3.7280376
-12.0,-14.261927
3.0,12.22566
23.0,9.447129
25.0,25.670414
-29.0,-17.409035
-24.0,-16.70441
-3.0,-11.391163
35.0,38.55689
-12.0,-8.600295
-8.0,-0.46019667
-10.0,-7.3090396
-6.0,4.950257
-1.0,-13.902373
10.0,3.0812514
444.0,468.67987
-2.0,-5.8031464
32.0,19.936731
20.0,18.243246
170.0,196.61194
-24.0,-20.130812
-8.0,-10.266101
3.0,6.040491
-11.0,-12.550401
-13.0,-16.912783
90.0,82.92
-21.0,-20.742449
-2.0,-5.300419
-1.0,5.0606666
38.0,22.957134
20.0,21.006842
19.0,18.791231
-8.0,-12.652559
-7.0,-14.970355
51.0,42.769264
39.0,7.472731
2.0,-4.356471
-17.0,-14.731967
-29.0,-15.856711
-6.0,-5.9090657
-26.0,-17.398909
11.0,7.5698304
-3.0,-1.3666162
-26.0,-19.386549
17.0,-7.5963435
68.0,56.12507
-20.0,-10.972445
-21.0,-13.988672
-3.0,-5.1432242
-24.0,-19.085615
30.0,24.83929
5.0,-0.023172338
34.0,45.645164
4.0,-17.191319
-24.0,-11.614496
-16.0,-10.357348
-18.0,-10.082817
97.0,102.25243
-18.0,-17.315617
-19.0,-16.279823
-14.0,-15.727901
3.0,-9.559626
-28.0,-18.759672
-22.0,-22.290024
-17.0,-16.872158
20.0,10.866053
12.0,25.621323
-15.0,-15.461344
12.0,5.4809456
31.0,32.20743
-25.0,-23.889015
-5.0,-9.960291
-8.0,0.18766104
-13.0,-2.4013038
12.0,3.8200603
-14.0,-13.588467
2.0,-4.112577
-3.0,-15.698122
-13.0,-10.656082
-7.0,-1.9155248
-6.0,-7.3795075
23.0,7.6178293
19.0,29.43889
-29.0,-21.199833
3.0,8.727849
-14.0,-12.2097225
-10.0,-10.7237425
-17.0,-17.89186
-32.0,-18.52326
284.0,262.38904
-41.0,-18.7081
5.0,-2.6229188
77.0,85.51252
14.0,3.145145
-23.0,-14.624513
-16.0,-19.510912
-15.0,-9.152855
-27.0,-8.417035
-10.0,-9.427051
-15.0,-5.846768
-7.0,-9.48426
19.0,6.7759285
-10.0,-14.690036
-1.0,-4.976267
0.0,-11.885172
-14.0,-20.037085
36.0,1.4573811
0.0,-1.1123157
24.0,25.028961
-4.0,2.4735975
-4.0,-6.3836184
-10.0,-6.302489
-14.0,-14.118292
3.0,2.660684
-1.0,-2.032129
5.0,15.349737
-6.0,-1.9196206
-26.0,-19.621878
-7.0,-7.9363666
-18.0,-8.748791
-19.0,-10.778287
-9.0,-9.700175
-21.0,-7.362468
-31.0,-24.54128
7.0,9.086839
-42.0,-20.490927
-12.0,-14.71298
-19.0,-12.53266
-7.0,-10.8975725
27.0,28.384754
5.0,-5.1859736
-11.0,-12.324199
-12.0,-20.869799
-9.0,-10.363164
-11.0,-5.692733
33.0,42.576733
-9.0,-16.29314
243.0,226.03958
-34.0,-16.965466
45.0,42.691807
-1.0,-6.4334993
-7.0,-4.1002483
-15.0,-11.739594
-12.0,-3.684194
-12.0,-12.426054
-3.0,-1.019072
-30.0,-23.888105
12.0,0.80530566
-3.0,3.3838859
5.0,6.643101
-9.0,-14.488735
-11.0,-11.209957
-12.0,-11.438655
-1.0,-6.9800754
-12.0,-10.0443
-13.0,-16.929413
-9.0,-11.471004
-42.0,-10.984736
28.0,25.452118
-26.0,-16.639124
-26.0,-19.185556
-8.0,-10.647065
8.0,7.9399786
-13.0,-8.927859
1.0,-6.5043344
-37.0,-15.872118
-6.0,-7.400307
88.0,78.68932
149.0,146.97427
43.0,37.59321
-7.0,-7.495607
6.0,4.920368
-8.0,-9.763744
-6.0,-7.4771223
32.0,17.177399
6.0,10.844417
72.0,68.28231
-28.0,-12.724638
-15.0,-15.045885
-11.0,-12.563367
2.0,2.9895973
-4.0,-2.3784592
-28.0,-22.174772
96.0,103.89199
-22.0,-19.962719
20.0,19.451231
-34.0,-20.939991
-11.0,-10.314769
-9.0,-5.2914443
-6.0,-4.1342483
-27.0,-18.674376
-4.0,-12.810334
-16.0,-7.302164
-25.0,-13.567359
-13.0,-14.734051
9.0,5.1086445
-5.0,-6.4432807
-23.0,-26.259375
117.0,111.93958
24.0,16.378273
62.0,77.119606
-23.0,-16.175018
6.0,-10.851861
-15.0,-11.650531
82.0,94.584755
52.0,43.037224
75.0,81.95598
-32.0,-13.729692
35.0,26.607174
-3.0,-4.1580944
20.0,10.855592
-19.0,-18.735529
34.0,2.452884
-33.0,-16.922924
-33.0,-21.338717
-16.0,-19.616297
14.0,-22.395092
3.0,-14.756176
67.0,-12.456454
23.0,28.759727
-35.0,-23.547594
193.0,184.32858
100.0,95.17206
-9.0,0.7246258
-21.0,-8.237406
-1.0,7.741026
5.0,-3.6572342
-17.0,-24.1451
10.0,-6.0385623
-6.0,0.49975926
4.0,-4.5505834
-4.0,-3.5431144
-9.0,-6.539587
-12.0,-8.079542
45.0,44.00339
-13.0,0.53174573
-19.0,-10.5241165
-34.0,-17.935076
78.0,60.52228
-5.0,-9.369077
-39.0,-29.013449
-7.0,-17.970974
-15.0,-6.6257224
-17.0,-18.66603
-12.0,-13.419582
11.0,8.913371
16.0,8.21941
-5.0,-20.308126
-3.0,-10.366211
-16.0,-13.893105
-14.0,-8.163083
-21.0,-19.10269
8.0,-3.0266628
-15.0,-13.772022
18.0,4.8507886
-5.0,-5.2504516
-11.0,-10.026191
-9.0,-12.38937
26.0,23.535366
-6.0,-0.9593796
-14.0,-12.604977
-30.0,-16.207163
3.0,2.7831082
-5.0,-1.2326878
10.0,18.57034
6.0,16.576792
90.0,89.35841
-30.0,-24.783876
-10.0,-7.349014
-14.0,-13.5935135
0.0,-7.507934
-16.0,-8.449554
-8.0,-12.701299
8.0,-2.4085004
-2.0,-6.433294
-6.0,-7.8970394
14.0,21.094843
43.0,37.78003
-1.0,-12.800736
-4.0,-7.5677104
-17.0,-14.998624
-21.0,-20.751307
24.0,27.426825
-16.0,-22.906826
-23.0,-17.033241
-15.0,0.6245435
-3.0,-9.486925
30.0,30.47244
-23.0,-17.151999
10.0,-9.258777
-16.0,-5.035468
-19.0,-15.946049
40.0,44.03962
-18.0,-16.754507
-18.0,-13.172068
106.0,101.51286
2.0,-9.524982
-25.0,-22.757206
23.0,29.031036
7.0,-8.375116
-6.0,3.0579507
40.0,39.59093
-5.0,-10.767766
-17.0,-15.252439
57.0,54.35214
-28.0,-21.083324
3.0,7.9982805
11.0,-4.729075
-11.0,-11.192522
-22.0,-14.011644
-14.0,-15.427577
60.0,41.64064
-5.0,-25.511738
-7.0,-10.977259
23.0,25.708403
-25.0,-17.012749
0.0,9.496757
-24.0,-24.523602
-6.0,-5.065849
7.0,23.718248
-7.0,-13.806452
0.0,1.6521304
-20.0,-14.999195
87.0,66.24301
-11.0,-5.078854
20.0,21.31963
-6.0,-6.743118
3.0,-6.621077
-12.0,-8.617417
-7.0,-17.314867
-7.0,-16.988499
-10.0,-10.635204
30.0,23.682035
-7.0,-14.622231
-13.0,-14.361189
-19.0,-14.903282
-26.0,-12.856485
37.0,39.98659
8.0,4.0749607
3.0,-4.9627357
11.0,10.32839
10.0,14.768167
-11.0,-5.1484447
-4.0,-17.950556
-6.0,-6.4801183
-22.0,-19.371561
19.0,11.787101
7.0,-7.780976
-13.0,-6.4241576
33.0,33.61117
-9.0,-11.056467
-12.0,4.3166084
-12.0,-12.755365
2.0,-3.681019
-13.0,-6.529059
44.0,38.260212
-1.0,-5.983818
3.0,6.110743
26.0,21.674906
-11.0,-7.173999
-4.0,-13.918006
-5.0,-8.282687
-1.0,5.145625
-5.0,1.7859966
-16.0,-17.81062
12.0,17.37216
13.0,7.4213643
-9.0,-10.983795
-14.0,-23.427095
0.0,5.583927
-7.0,-3.2684834
-14.0,-12.519217
9.0,-1.344877
-19.0,-8.814062
-12.0,-11.825405
-5.0,-9.061684
59.0,57.784054
-39.0,-11.789683
84.0,79.79636
7.0,-2.3343687
20.0,19.926464
10.0,3.3772314
-7.0,-8.276836
-7.0,-0.27237234
-11.0,-11.443471
3.0,-10.907137
-19.0,-17.158508
-2.0,5.6859264
-5.0,-9.599124
4.0,4.7589726
-14.0,-13.753323
-14.0,-16.516373
90.0,73.994934
-1.0,-16.311861
-1.0,-4.267766
-18.0,-12.766239
-17.0,-21.430681
-4.0,-3.9505172
0.0,0.3539859
12.0,11.397268
-15.0,-1.2728806
-15.0,-16.28769
0.0,-0.3141683
2.0,-7.23133
0.0,-4.8185806
-7.0,-6.6630445
67.0,73.61154
-2.0,-0.63746077
-16.0,-17.948383
-1.0,-7.5133533
-10.0,-10.314204
-17.0,1.480854
-7.0,-6.3103228
-9.0,-17.355465
7.0,-0.17123628
6.0,9.224063
13.0,13.800663
-11.0,-11.58439
-11.0,-11.8657875
-2.0,-3.808541
-10.0,4.245431
-9.0,-4.428939
-17.0,-14.76882
-32.0,-17.59292
-11.0,-2.7302325
-7.0,-9.968384
4.0,3.9400814
-25.0,-12.703642
5.0,23.763083
-37.0,-15.962518
-19.0,-21.761143
-15.0,-14.722214
-16.0,-12.291251
7.0,-0.9154784
12.0,12.02333
-9.0,-4.115113
76.0,83.654366
-18.0,6.1763372
-7.0,-3.0381265
-41.0,-13.676339
-1.0,1.7789686
36.0,52.152752
-2.0,4.7709513
145.0,146.32321
-2.0,-4.5981426
-42.0,-27.745178
-28.0,-26.110172
-8.0,-10.996276
-11.0,-5.874465
-52.0,-19.603489
-9.0,-9.482895
-10.0,-8.6107235
-6.0,-7.0015407
-22.0,-21.905506
-26.0,-12.799198
-2.0,-5.9201384
13.0,11.769241
2.0,12.86691
-14.0,-16.15348
-5.0,-12.210273
-18.0,-12.380076
3.0,-9.025648
-13.0,-10.943396
-7.0,-6.443225
-18.0,-23.931643
-6.0,-4.0125666
12.0,13.4028845
-3.0,-4.9419403
-24.0,-14.77659
-16.0,-9.535152
-17.0,-14.563554
-5.0,-6.508809
-10.0,-16.20166
-2.0,-5.3961883
3.0,-6.15551
52.0,49.599686
34.0,-16.556034
-5.0,-6.9637146
-5.0,-2.8944929
9.0,3.180822
-21.0,-12.364231
143.0,126.52591
-5.0,-7.781719
-9.0,-16.336197
-15.0,-9.546055
1.0,-3.354574
-29.0,-20.457212
-22.0,-21.605707
-23.0,-20.785324
-16.0,-11.559164
-30.0,-17.928614
-15.0,-16.001266
-25.0,-18.27939
-4.0,-0.41036427
-7.0,-7.9171133
-6.0,-7.54433
-7.0,-14.2259
-17.0,-21.746157
6.0,5.662141
5.0,3.1514256
-14.0,-11.886982
-30.0,-20.042995
-36.0,-12.877249
26.0,26.245026
-37.0,-18.18504
-15.0,-6.592905
-4.0,-2.1157327
-28.0,-18.263874
-24.0,-12.631122
83.0,78.53902
-25.0,-15.65962
13.0,-1.4628894
-21.0,-12.256587
-38.0,-18.883936
-12.0,-17.893774
-4.0,-12.596003
-8.0,-10.123233
-8.0,-9.168424
-39.0,-19.035887
-4.0,-9.917366
-6.0,-9.796949
26.0,16.779062
-15.0,-18.133438
3.0,-0.14925635
-24.0,-26.873959
-7.0,-16.048918
-19.0,-23.81327
54.0,51.39026
-9.0,-11.308341
-11.0,-14.854531
-13.0,-11.652752
-26.0,-15.703903
-19.0,-25.380363
-10.0,-8.912276
139.0,131.38113
-3.0,-7.160038
-10.0,12.715158
-11.0,10.548832
55.0,50.94719
6.0,7.8852296
-1.0,-14.220981
57.0,55.41373
40.0,41.856895
-25.0,-15.474588
-9.0,-5.1882434
-16.0,-14.966392
-9.0,-21.535679
-16.0,-6.1259394
-10.0,2.3101356
-3.0,-3.3660917
19.0,14.441094
-30.0,-17.98551
-17.0,-12.421358
-18.0,-22.6763
-13.0,-6.1864705
-14.0,-11.986535
-12.0,-15.718024
-26.0,-13.558563
-6.0,-5.491692
-10.0,-9.433167
-45.0,-26.758383
-17.0,-15.620961
-27.0,-19.664938
-10.0,-9.302955
-13.0,-10.952999
-7.0,-4.689322
-6.0,-7.0694046
-14.0,-15.050852
-33.0,-20.499073
-3.0,-0.71109396
95.0,88.60833
65.0,67.86485
-3.0,1.0552946
5.0,-4.735412
8.0,-0.7301652
2.0,-6.6755013
-7.0,-9.055877
32.0,27.133701
-17.0,-15.191629
5.0,14.397172
1.0,10.985223
0.0,-11.5849085
-31.0,-7.505152
190.0,212.6564
6.0,-10.148078
23.0,22.85831
-22.0,-13.042193
-10.0,-10.06478
-13.0,-6.497937
105.0,91.9692
-28.0,-17.283148
11.0,16.775084
-20.0,-7.9573464
15.0,3.548298
31.0,35.002495
1.0,-10.04574
-25.0,-19.901836
25.0,12.51957
-25.0,-15.7211895
-13.0,-20.135948
-19.0,-11.937545
-6.0,-7.757786
-4.0,-19.450705
-14.0,-11.523334
17.0,9.655515
-5.0,-7.755951
-35.0,-19.556623
1.0,7.8051596
-6.0,-1.7650008
-1.0,-1.7521468
126.0,124.40791
7.0,-4.2448435
-26.0,-2.8404768
-7.0,-13.284057
10.0,-6.3387094
132.0,124.16343
-12.0,-8.996519
51.0,5.2040086
7.0,3.2327106
-2.0,-5.1912146
51.0,47.808582
-28.0,-19.761454
-14.0,-8.30639
-3.0,2.0508764
-13.0,-13.140623
57.0,55.469032
-6.0,-18.544256
-14.0,-10.3726225
-6.0,5.349941
0.0,-0.021915868
-17.0,-13.225604
-7.0,-19.307781
-12.0,0.38758287
-8.0,-0.7644397
1.0,-5.7148438
-21.0,-11.513818
-21.0,-7.4631085
-1.0,-4.739475
-10.0,-16.321575
15.0,18.80463
12.0,2.77346
16.0,-6.508749
-4.0,1.6706715
-25.0,-16.26343
-21.0,-8.77145
-12.0,-13.312005
-11.0,-12.113068
41.0,55.52563
81.0,91.79082
-8.0,-6.027028
-8.0,-12.250693
-1.0,-1.5022863
4.0,1.8088894
-21.0,-14.453271
-7.0,-11.583607
1.0,-0.0911147
7.0,8.460972
-1.0,3.2986763
28.0,-2.1789415
-15.0,-7.9178786
-12.0,-10.569916
-3.0,-4.979037
-18.0,-13.455006
6.0,-10.173757
-6.0,-4.9490976
-7.0,-16.78398
-3.0,-13.554319
-25.0,-15.773815
-26.0,-19.061028
-20.0,-18.92951
12.0,12.292064
-20.0,-15.890329
108.0,104.31776
-18.0,-11.858427
-6.0,-11.0893
-3.0,-7.0678725
-2.0,-6.538447
-1.0,-5.7157707
-10.0,-3.830367
-13.0,-13.375476
12.0,2.5863929
-8.0,-8.994566
7.0,-13.488134
-12.0,-16.411112
-13.0,-16.091333
-23.0,-19.915676
8.0,-4.953039
39.0,39.532764
-16.0,-17.77197
-3.0,-5.354336
-6.0,-9.931144
26.0,29.00022
-8.0,-4.8342247
-11.0,-11.583898
7.0,9.997224
731.0,754.6834
86.0,98.35819
-19.0,-12.866362
-11.0,-14.639955
108.0,102.50188
-5.0,-10.066179
8.0,17.185291
128.0,117.15444
-13.0,-9.0458355
-4.0,-8.559527
-27.0,-14.205516
-11.0,-11.0491705
8.0,2.0422466
0.0,-2.2960737
-15.0,-17.520441
-13.0,-9.60519
-7.0,-8.152138
-17.0,-6.2209883
-24.0,-14.669072
-5.0,-13.102483
44.0,41.23027
-8.0,-10.857448
-13.0,-12.448873
16.0,24.413837
25.0,-5.629294
-24.0,-18.16625
